Practice Id,MID,Date,Dba (Dim Mid),Fee Category,Rate Percent,Rate Amount,MOP___,Total Fees
1234,7205989,8/22/2018,Clinic 1,Interchange,0.005,$0.00 ,AmEx,$0.50
1234,7205989,8/23/2018,Clinic 1,Interchange,0.005111,$0.00 ,AmEx,$0.25
1234,7205989,8/24/2018,Clinic 1,Interchange,0.005121,$0.00 ,AmEx,$0.25
1234,7205989,8/25/2018,Clinic 1,Interchange,0.005437,$0.00 ,AmEx,$0.25
1234,7205989,8/26/2018,Clinic 1,Interchange,0.006202,$0.00 ,AmEx,$0.24
1234,7205989,8/27/2018,Clinic 1,Interchange,0.006857,$0.00 ,AmEx,$0.96
1234,7205989,8/28/2018,Clinic 1,Interchange,0.008,$0.00 ,AmEx,$0.24
1234,7205989,8/29/2018,Clinic 1,Interchange,0.0096,$0.00 ,AmEx,$0.24
1234,7205989,8/30/2018,Clinic 1,Interchange,0.010782,$0.00 ,AmEx,$0.24
1234,7205989,8/31/2018,Clinic 1,Interchange,0.046,$0.00 ,AmEx,$0.46
1234,7205989,9/1/2018,Clinic 1,Interchange,0.063361,$0.00 ,AmEx,$0.23
1234,7205989,9/2/2018,Clinic 1,Interchange,0.157534,$0.00 ,AmEx,$0.23
1234,7205989,9/3/2018,Clinic 1,Interchange,0.234043,$0.00 ,AmEx,$0.22
1234,7205989,9/4/2018,Clinic 1,Interchange,0.007427,$0.00 ,AmEx,$1.21
1234,7205989,9/5/2018,Clinic 1,Interchange,0.00775,$0.00 ,AmEx,$0.93
1234,7205989,9/6/2018,Clinic 1,Interchange,0.009844,$0.00 ,AmEx,$0.44
1234,7205989,9/7/2018,Clinic 1,Interchange,0.0108,$0.00 ,AmEx,$0.38
1234,7205989,9/8/2018,Clinic 1,Interchange,0.011592,$0.00 ,AmEx,$0.34
1234,7205989,9/9/2018,Clinic 1,Interchange,0.01252,$0.00 ,AmEx,$0.31
1234,7205989,9/10/2018,Clinic 1,Interchange,0.0215,$0.00 ,AmEx,$0.22
1234,7205989,9/11/2018,Clinic 1,Interchange,0.004858,$0.00 ,AmEx,$1.50
1234,7205989,9/12/2018,Clinic 1,Interchange,0.004005,$0.00 ,AmEx,$0.26
1234,7205989,9/13/2018,Clinic 1,Interchange,0.006558,$0.00 ,AmEx,$17.30
1234,7205989,9/14/2018,Clinic 1,Interchange,0.006623,$0.00 ,AmEx,$8.48
1234,7205989,9/15/2018,Clinic 1,Interchange,0.006679,$0.00 ,AmEx,$11.63
1234,7205989,9/16/2018,Clinic 1,Interchange,0.006723,$0.00 ,AmEx,$4.52
1234,7205989,9/17/2018,Clinic 1,Interchange,0.006724,$0.00 ,AmEx,$4.58
1234,7205989,9/18/2018,Clinic 1,Interchange,0.006743,$0.00 ,AmEx,$4.22
1234,7205989,9/19/2018,Clinic 1,Interchange,0.006746,$0.00 ,AmEx,$8.66
1234,7205989,9/20/2018,Clinic 1,Interchange,0.006753,$0.00 ,AmEx,$4.03
1234,7205989,9/21/2018,Clinic 1,Interchange,0.006777,$0.00 ,AmEx,$3.66
1234,7205989,9/22/2018,Clinic 1,Interchange,0.006779,$0.00 ,AmEx,$3.76
1234,7205989,9/23/2018,Clinic 1,Interchange,0.00678,$0.00 ,AmEx,$3.66
1234,7205989,9/24/2018,Clinic 1,Interchange,0.006789,$0.00 ,AmEx,$3.52
1234,7205989,9/25/2018,Clinic 1,Interchange,0.0068,$0.00 ,AmEx,$3.40
1234,7205989,9/26/2018,Clinic 1,Interchange,0.006802,$0.00 ,AmEx,$3.46
1234,7205989,9/27/2018,Clinic 1,Interchange,0.006804,$0.00 ,AmEx,$3.45
1234,7205989,9/28/2018,Clinic 1,Interchange,0.006828,$0.00 ,AmEx,$3.16
1234,7205989,9/29/2018,Clinic 1,Interchange,0.006839,$0.00 ,AmEx,$3.20
1234,7205989,9/30/2018,Clinic 1,Interchange,0.006842,$0.00 ,AmEx,$3.03
1234,7205989,10/1/2018,Clinic 1,Interchange,0.006844,$0.00 ,AmEx,$3.02
1234,7205989,10/2/2018,Clinic 1,Interchange,0.006848,$0.00 ,AmEx,$3.02
1234,7205989,10/3/2018,Clinic 1,Interchange,0.006849,$0.00 ,AmEx,$3.11
1234,7205989,10/4/2018,Clinic 1,Interchange,0.006859,$0.00 ,AmEx,$2.98
1234,7205989,10/5/2018,Clinic 1,Interchange,0.006867,$0.00 ,AmEx,$2.95
1234,7205989,10/6/2018,Clinic 1,Interchange,0.006883,$0.00 ,AmEx,$2.83
1234,7205989,10/7/2018,Clinic 1,Interchange,0.006885,$0.00 ,AmEx,$2.73
1234,7205989,10/8/2018,Clinic 1,Interchange,0.006904,$0.00 ,AmEx,$2.68
1234,7205989,10/9/2018,Clinic 1,Interchange,0.00691,$0.00 ,AmEx,$2.56
1234,7205989,10/10/2018,Clinic 1,Interchange,0.006934,$0.00 ,AmEx,$4.97
1234,7205989,10/11/2018,Clinic 1,Interchange,0.006955,$0.00 ,AmEx,$2.37
1234,7205989,10/12/2018,Clinic 1,Interchange,0.006962,$0.00 ,AmEx,$2.27
1234,7205989,10/13/2018,Clinic 1,Interchange,0.006963,$0.00 ,AmEx,$2.38
1234,7205989,10/14/2018,Clinic 1,Interchange,0.00697,$0.00 ,AmEx,$2.33
1234,7205989,10/15/2018,Clinic 1,Interchange,0.006977,$0.00 ,AmEx,$2.28
1234,7205989,10/16/2018,Clinic 1,Interchange,0.006979,$0.00 ,AmEx,$2.30
1234,7205989,10/17/2018,Clinic 1,Interchange,0.006988,$0.00 ,AmEx,$2.25
1234,7205989,10/18/2018,Clinic 1,Interchange,0.006991,$0.00 ,AmEx,$2.24
1234,7205989,10/19/2018,Clinic 1,Interchange,0.006999,$0.00 ,AmEx,$2.19
1234,7205989,10/20/2018,Clinic 1,Interchange,0.007,$0.00 ,AmEx,$2.10
1234,7205989,10/21/2018,Clinic 1,Interchange,0.007002,$0.00 ,AmEx,$4.24
1234,7205989,10/22/2018,Clinic 1,Interchange,0.007014,$0.00 ,AmEx,$2.05
1234,7205989,10/23/2018,Clinic 1,Interchange,0.00705,$0.00 ,AmEx,$1.97
1234,7205989,10/24/2018,Clinic 1,Interchange,0.007051,$0.00 ,AmEx,$1.93
1234,7205989,10/25/2018,Clinic 1,Interchange,0.007057,$0.00 ,AmEx,$1.99
1234,7205989,10/26/2018,Clinic 1,Interchange,0.007063,$0.00 ,AmEx,$1.90
1234,7205989,10/27/2018,Clinic 1,Interchange,0.00707,$0.00 ,AmEx,$1.93
1234,7205989,10/28/2018,Clinic 1,Interchange,0.00708,$0.00 ,AmEx,$1.84
1234,7205989,10/29/2018,Clinic 1,Interchange,0.007094,$0.00 ,AmEx,$1.88
1234,7205989,10/30/2018,Clinic 1,Interchange,0.007095,$0.00 ,AmEx,$1.90
1234,7205989,10/31/2018,Clinic 1,Interchange,0.007107,$0.00 ,AmEx,$1.76
1234,7205989,11/1/2018,Clinic 1,Interchange,0.007108,$0.00 ,AmEx,$1.79
1234,7205989,11/2/2018,Clinic 1,Interchange,0.007109,$0.00 ,AmEx,$1.82
1234,7205989,11/3/2018,Clinic 1,Interchange,0.007113,$0.00 ,AmEx,$1.84
1234,7205989,11/4/2018,Clinic 1,Interchange,0.007116,$0.00 ,AmEx,$1.79
1234,7205989,11/5/2018,Clinic 1,Interchange,0.007136,$0.00 ,AmEx,$1.76
1234,7205989,11/6/2018,Clinic 1,Interchange,0.007146,$0.00 ,AmEx,$3.37
1234,7205989,11/7/2018,Clinic 1,Interchange,0.007147,$0.00 ,AmEx,$1.71
1234,7205989,11/8/2018,Clinic 1,Interchange,0.007154,$0.00 ,AmEx,$1.67
1234,7205989,11/9/2018,Clinic 1,Interchange,0.007163,$0.00 ,AmEx,$3.30
1234,7205989,11/10/2018,Clinic 1,Interchange,0.007177,$0.00 ,AmEx,$1.61
1234,7205989,11/11/2018,Clinic 1,Interchange,0.007181,$0.00 ,AmEx,$3.29
1234,7205989,11/12/2018,Clinic 1,Interchange,0.007183,$0.00 ,AmEx,$1.64
1234,7205989,11/13/2018,Clinic 1,Interchange,0.007185,$0.00 ,AmEx,$1.61
1234,7205989,11/14/2018,Clinic 1,Interchange,0.007186,$0.00 ,AmEx,$1.61
1234,7205989,11/15/2018,Clinic 1,Interchange,0.007189,$0.00 ,AmEx,$1.60
1234,7205989,11/16/2018,Clinic 1,Interchange,0.007196,$0.00 ,AmEx,$1.61
1234,7205989,11/17/2018,Clinic 1,Interchange,0.007197,$0.00 ,AmEx,$1.61
1234,7205989,11/18/2018,Clinic 1,Interchange,0.007199,$0.00 ,AmEx,$1.58
1234,7205989,11/19/2018,Clinic 1,Interchange,0.007201,$0.00 ,AmEx,$1.54
1234,7205989,11/20/2018,Clinic 1,Interchange,0.007202,$0.00 ,AmEx,$1.62
1234,7205989,11/21/2018,Clinic 1,Interchange,0.007208,$0.00 ,AmEx,$1.62
1234,7205989,11/22/2018,Clinic 1,Interchange,0.007219,$0.00 ,AmEx,$1.51
1234,7205989,11/23/2018,Clinic 1,Interchange,0.00722,$0.00 ,AmEx,$1.54
1234,7205989,11/24/2018,Clinic 1,Interchange,0.007222,$0.00 ,AmEx,$1.53
1234,7205989,11/25/2018,Clinic 1,Interchange,0.007226,$0.00 ,AmEx,$1.54
1234,7205989,11/26/2018,Clinic 1,Interchange,0.007228,$0.00 ,AmEx,$1.49
1234,7205989,11/27/2018,Clinic 1,Interchange,0.007239,$0.00 ,AmEx,$1.49
1234,7205989,11/28/2018,Clinic 1,Interchange,0.00724,$0.00 ,AmEx,$1.53
1234,7205989,11/29/2018,Clinic 1,Interchange,0.007241,$0.00 ,AmEx,$1.47
1234,7205989,11/30/2018,Clinic 1,Interchange,0.007246,$0.00 ,AmEx,$1.46
1234,7205989,12/1/2018,Clinic 1,Interchange,0.007249,$0.00 ,AmEx,$1.53
1234,7205989,12/2/2018,Clinic 1,Interchange,0.00725,$0.00 ,AmEx,$5.84
1234,7205989,12/3/2018,Clinic 1,Interchange,0.007253,$0.00 ,AmEx,$1.51
1234,7205989,12/4/2018,Clinic 1,Interchange,0.00726,$0.00 ,AmEx,$1.48
1234,7205989,12/5/2018,Clinic 1,Interchange,0.007261,$0.00 ,AmEx,$1.48
1234,7205989,12/6/2018,Clinic 1,Interchange,0.007262,$0.00 ,AmEx,$1.49
1234,7205989,12/7/2018,Clinic 1,Interchange,0.007277,$0.00 ,AmEx,$1.47
1234,7205989,12/8/2018,Clinic 1,Interchange,0.007278,$0.00 ,AmEx,$1.49
1234,7205989,12/9/2018,Clinic 1,Interchange,0.00728,$0.00 ,AmEx,$1.47
1234,7205989,12/10/2018,Clinic 1,Interchange,0.007287,$0.00 ,AmEx,$1.44
1234,7205989,12/11/2018,Clinic 1,Interchange,0.007299,$0.00 ,AmEx,$1.45
1234,7205989,12/12/2018,Clinic 1,Interchange,0.007303,$0.00 ,AmEx,$1.40
1234,7205989,12/13/2018,Clinic 1,Interchange,0.007307,$0.00 ,AmEx,$1.40
1234,7205989,12/14/2018,Clinic 1,Interchange,0.007323,$0.00 ,AmEx,$1.40
1234,7205989,12/15/2018,Clinic 1,Interchange,0.007327,$0.00 ,AmEx,$1.37
1234,7205989,12/16/2018,Clinic 1,Interchange,0.007329,$0.00 ,AmEx,$1.39
1234,7205989,12/17/2018,Clinic 1,Interchange,0.007331,$0.00 ,AmEx,$1.38
1234,7205989,12/18/2018,Clinic 1,Interchange,0.00734,$0.00 ,AmEx,$1.35
1234,7205989,12/19/2018,Clinic 1,Interchange,0.007351,$0.00 ,AmEx,$1.36
1234,7205989,12/20/2018,Clinic 1,Interchange,0.007356,$0.00 ,AmEx,$1.33
1234,7205989,12/21/2018,Clinic 1,Interchange,0.007362,$0.00 ,AmEx,$1.29
1234,7205989,12/22/2018,Clinic 1,Interchange,0.007371,$0.00 ,AmEx,$2.63
1234,7205989,12/23/2018,Clinic 1,Interchange,0.007379,$0.00 ,AmEx,$1.32
1234,7205989,12/24/2018,Clinic 1,Interchange,0.007389,$0.00 ,AmEx,$1.25
1234,7205989,12/25/2018,Clinic 1,Interchange,0.007394,$0.00 ,AmEx,$1.27
1234,7205989,12/26/2018,Clinic 1,Interchange,0.007399,$0.00 ,AmEx,$1.28
1234,7205989,12/27/2018,Clinic 1,Interchange,0.007405,$0.00 ,AmEx,$1.29
1234,7205989,12/28/2018,Clinic 1,Interchange,0.007413,$0.00 ,AmEx,$1.23
1234,7205989,12/29/2018,Clinic 1,Interchange,0.007417,$0.00 ,AmEx,$1.22
1234,7205989,12/30/2018,Clinic 1,Interchange,0.007429,$0.00 ,AmEx,$4.88
1234,7205989,12/31/2018,Clinic 1,Interchange,0.007432,$0.00 ,AmEx,$1.21
1234,7205989,1/1/2019,Clinic 1,Interchange,0.007439,$0.00 ,AmEx,$3.65
1234,7205989,1/2/2019,Clinic 1,Interchange,0.007451,$0.00 ,AmEx,$1.18
1234,7205989,1/3/2019,Clinic 1,Interchange,0.007471,$0.00 ,AmEx,$1.16
1234,7205989,1/4/2019,Clinic 1,Interchange,0.007476,$0.00 ,AmEx,$3.56
1234,7205989,1/5/2019,Clinic 1,Interchange,0.007482,$0.00 ,AmEx,$1.21
1234,7205989,1/6/2019,Clinic 1,Interchange,0.007496,$0.00 ,AmEx,$1.18
1234,7205989,1/7/2019,Clinic 1,Interchange,0.0075,$0.00 ,AmEx,$3.53
1234,7205989,1/8/2019,Clinic 1,Interchange,0.007503,$0.00 ,AmEx,$1.18
1234,7205989,1/9/2019,Clinic 1,Interchange,0.007504,$0.00 ,AmEx,$1.12
1234,7205989,1/10/2019,Clinic 1,Interchange,0.007506,$0.00 ,AmEx,$1.18
1234,7205989,1/11/2019,Clinic 1,Interchange,0.007519,$0.00 ,AmEx,$1.15
1234,7205989,1/12/2019,Clinic 1,Interchange,0.007532,$0.00 ,AmEx,$1.14
1234,7205989,1/13/2019,Clinic 1,Interchange,0.007533,$0.00 ,AmEx,$4.52
1234,7205989,1/14/2019,Clinic 1,Interchange,0.007534,$0.00 ,AmEx,$1.09
1234,7205989,1/15/2019,Clinic 1,Interchange,0.007535,$0.00 ,AmEx,$1.10
1234,7205989,1/16/2019,Clinic 1,Interchange,0.007549,$0.00 ,AmEx,$1.09
1234,7205989,1/17/2019,Clinic 1,Interchange,0.007552,$0.00 ,AmEx,$1.09
1234,7205989,1/18/2019,Clinic 1,Interchange,0.007557,$0.00 ,AmEx,$1.13
1234,7205989,1/19/2019,Clinic 1,Interchange,0.00756,$0.00 ,AmEx,$1.10
1234,7205989,1/20/2019,Clinic 1,Interchange,0.007568,$0.00 ,AmEx,$1.12
1234,7205989,1/21/2019,Clinic 1,Interchange,0.007569,$0.00 ,AmEx,$1.09
1234,7205989,1/22/2019,Clinic 1,Interchange,0.007573,$0.00 ,AmEx,$1.06
1234,7205989,1/23/2019,Clinic 1,Interchange,0.007578,$0.00 ,AmEx,$1.12
1234,7205989,1/24/2019,Clinic 1,Interchange,0.007583,$0.00 ,AmEx,$1.10
1234,7205989,1/25/2019,Clinic 1,Interchange,0.007594,$0.00 ,AmEx,$1.04
1234,7205989,1/26/2019,Clinic 1,Interchange,0.007596,$0.00 ,AmEx,$1.06
1234,7205989,1/27/2019,Clinic 1,Interchange,0.007597,$0.00 ,AmEx,$1.04
1234,7205989,1/28/2019,Clinic 1,Interchange,0.0076,$0.00 ,AmEx,$1.05
1234,7205989,1/29/2019,Clinic 1,Interchange,0.007602,$0.00 ,AmEx,$1.04
1234,7205989,1/30/2019,Clinic 1,Interchange,0.007606,$0.00 ,AmEx,$1.08
1234,7205989,1/31/2019,Clinic 1,Interchange,0.007618,$0.00 ,AmEx,$1.06
1234,7205989,2/1/2019,Clinic 1,Interchange,0.007627,$0.00 ,AmEx,$1.03
1234,7205989,2/2/2019,Clinic 1,Interchange,0.007628,$0.00 ,AmEx,$1.03
1234,7205989,2/3/2019,Clinic 1,Interchange,0.007648,$0.00 ,AmEx,$1.06
1234,7205989,2/4/2019,Clinic 1,Interchange,0.00765,$0.00 ,AmEx,$1.03
1234,7205989,2/5/2019,Clinic 1,Interchange,0.007652,$0.00 ,AmEx,$1.01
1234,7205989,2/6/2019,Clinic 1,Interchange,0.007658,$0.00 ,AmEx,$1.00
1234,7205989,2/7/2019,Clinic 1,Interchange,0.007673,$0.00 ,AmEx,$1.04
1234,7205989,2/8/2019,Clinic 1,Interchange,0.00768,$0.00 ,AmEx,$0.99
1234,7205989,2/9/2019,Clinic 1,Interchange,0.007681,$0.00 ,AmEx,$0.98
1234,7205989,2/10/2019,Clinic 1,Interchange,0.007701,$0.00 ,AmEx,$0.98
1234,7205989,2/11/2019,Clinic 1,Interchange,0.007711,$0.00 ,AmEx,$1.95
1234,7205989,2/12/2019,Clinic 1,Interchange,0.007716,$0.00 ,AmEx,$0.96
1234,7205989,2/13/2019,Clinic 1,Interchange,0.007717,$0.00 ,AmEx,$1.95
1234,7205989,2/14/2019,Clinic 1,Interchange,0.007732,$0.00 ,AmEx,$0.98
1234,7205989,2/15/2019,Clinic 1,Interchange,0.007739,$0.00 ,AmEx,$0.99
1234,7205989,2/16/2019,Clinic 1,Interchange,0.00775,$0.00 ,AmEx,$2.79
1234,7205989,2/17/2019,Clinic 1,Interchange,0.007751,$0.00 ,AmEx,$0.97
1234,7205989,2/18/2019,Clinic 1,Interchange,0.007755,$0.00 ,AmEx,$1.89
1234,7205989,2/19/2019,Clinic 1,Interchange,0.007756,$0.00 ,AmEx,$0.93
1234,7205989,2/20/2019,Clinic 1,Interchange,0.00776,$0.00 ,AmEx,$0.97
1234,7205989,2/21/2019,Clinic 1,Interchange,0.007766,$0.00 ,AmEx,$0.92
1234,7205989,2/22/2019,Clinic 1,Interchange,0.00777,$0.00 ,AmEx,$0.95
1234,7205989,2/23/2019,Clinic 1,Interchange,0.007788,$0.00 ,AmEx,$0.95
1234,7205989,2/24/2019,Clinic 1,Interchange,0.007796,$0.00 ,AmEx,$3.64
1234,7205989,2/25/2019,Clinic 1,Interchange,0.007797,$0.00 ,AmEx,$0.91
1234,7205989,2/26/2019,Clinic 1,Interchange,0.0078,$0.00 ,AmEx,$0.94
1234,7205989,2/27/2019,Clinic 1,Interchange,0.007809,$0.00 ,AmEx,$0.93
1234,7205989,2/28/2019,Clinic 1,Interchange,0.007815,$0.00 ,AmEx,$0.91
1234,7205989,3/1/2019,Clinic 1,Interchange,0.007833,$0.00 ,AmEx,$0.93
1234,7205989,3/2/2019,Clinic 1,Interchange,0.007844,$0.00 ,AmEx,$0.91
1234,7205989,3/3/2019,Clinic 1,Interchange,0.007858,$0.00 ,AmEx,$1.80
1234,7205989,3/4/2019,Clinic 1,Interchange,0.007868,$0.00 ,AmEx,$2.64
1234,7205989,3/5/2019,Clinic 1,Interchange,0.007869,$0.00 ,AmEx,$0.91
1234,7205989,3/6/2019,Clinic 1,Interchange,0.007892,$0.00 ,AmEx,$0.85
1234,7205989,3/7/2019,Clinic 1,Interchange,0.007903,$0.00 ,AmEx,$0.89
1234,7205989,3/8/2019,Clinic 1,Interchange,0.007907,$0.00 ,AmEx,$0.88
1234,7205989,3/9/2019,Clinic 1,Interchange,0.007909,$0.00 ,AmEx,$2.61
1234,7205989,3/10/2019,Clinic 1,Interchange,0.007915,$0.00 ,AmEx,$0.84
1234,7205989,3/11/2019,Clinic 1,Interchange,0.007923,$0.00 ,AmEx,$0.86
1234,7205989,3/12/2019,Clinic 1,Interchange,0.007931,$0.00 ,AmEx,$0.88
1234,7205989,3/13/2019,Clinic 1,Interchange,0.007935,$0.00 ,AmEx,$4.24
1234,7205989,3/14/2019,Clinic 1,Interchange,0.007939,$0.00 ,AmEx,$0.87
1234,7205989,3/15/2019,Clinic 1,Interchange,0.007943,$0.00 ,AmEx,$0.83
1234,7205989,3/16/2019,Clinic 1,Interchange,0.007952,$0.00 ,AmEx,$0.87
1234,7205989,3/17/2019,Clinic 1,Interchange,0.007956,$0.00 ,AmEx,$0.83
1234,7205989,3/18/2019,Clinic 1,Interchange,0.00796,$0.00 ,AmEx,$0.82
1234,7205989,3/19/2019,Clinic 1,Interchange,0.007964,$0.00 ,AmEx,$0.85
1234,7205989,3/20/2019,Clinic 1,Interchange,0.007982,$0.00 ,AmEx,$0.84
1234,7205989,3/21/2019,Clinic 1,Interchange,0.007992,$0.00 ,AmEx,$0.81
1234,7205989,3/22/2019,Clinic 1,Interchange,0.008,$0.00 ,AmEx,$12.00
1234,7205989,3/23/2019,Clinic 1,Interchange,0.008011,$0.00 ,AmEx,$0.84
1234,7205989,3/24/2019,Clinic 1,Interchange,0.00802,$0.00 ,AmEx,$0.84
1234,7205989,3/25/2019,Clinic 1,Interchange,0.008024,$0.00 ,AmEx,$0.79
1234,7205989,3/26/2019,Clinic 1,Interchange,0.008028,$0.00 ,AmEx,$2.43
1234,7205989,3/27/2019,Clinic 1,Interchange,0.008029,$0.00 ,AmEx,$0.83
1234,7205989,3/28/2019,Clinic 1,Interchange,0.008032,$0.00 ,AmEx,$0.81
1234,7205989,3/29/2019,Clinic 1,Interchange,0.008052,$0.00 ,AmEx,$0.82
1234,7205989,3/30/2019,Clinic 1,Interchange,0.008057,$0.00 ,AmEx,$0.81
1234,7205989,3/31/2019,Clinic 1,Interchange,0.008091,$0.00 ,AmEx,$0.80
1234,7205989,4/1/2019,Clinic 1,Interchange,0.008105,$0.00 ,AmEx,$2.34
1234,7205989,4/2/2019,Clinic 1,Interchange,0.008108,$0.00 ,AmEx,$0.79
1234,7205989,4/3/2019,Clinic 1,Interchange,0.008121,$0.00 ,AmEx,$0.78
1234,7205989,4/4/2019,Clinic 1,Interchange,0.008122,$0.00 ,AmEx,$0.77
1234,7205989,4/5/2019,Clinic 1,Interchange,0.008125,$0.00 ,AmEx,$1.56
1234,7205989,4/6/2019,Clinic 1,Interchange,0.008127,$0.00 ,AmEx,$0.77
1234,7205989,4/7/2019,Clinic 1,Interchange,0.008141,$0.00 ,AmEx,$1.54
1234,7205989,4/8/2019,Clinic 1,Interchange,0.008143,$0.00 ,AmEx,$0.79
1234,7205989,4/9/2019,Clinic 1,Interchange,0.008146,$0.00 ,AmEx,$0.74
1234,7205989,4/10/2019,Clinic 1,Interchange,0.008147,$0.00 ,AmEx,$0.74
1234,7205989,4/11/2019,Clinic 1,Interchange,0.008149,$0.00 ,AmEx,$0.76
1234,7205989,4/12/2019,Clinic 1,Interchange,0.008164,$0.00 ,AmEx,$0.75
1234,7205989,4/13/2019,Clinic 1,Interchange,0.008165,$0.00 ,AmEx,$0.75
1234,7205989,4/14/2019,Clinic 1,Interchange,0.008168,$0.00 ,AmEx,$0.78
1234,7205989,4/15/2019,Clinic 1,Interchange,0.008169,$0.00 ,AmEx,$0.77
1234,7205989,4/16/2019,Clinic 1,Interchange,0.00817,$0.00 ,AmEx,$0.75
1234,7205989,4/17/2019,Clinic 1,Interchange,0.008172,$0.00 ,AmEx,$0.76
1234,7205989,4/18/2019,Clinic 1,Interchange,0.008175,$0.00 ,AmEx,$0.75
1234,7205989,4/19/2019,Clinic 1,Interchange,0.008186,$0.00 ,AmEx,$0.76
1234,7205989,4/20/2019,Clinic 1,Interchange,0.008191,$0.00 ,AmEx,$0.75
1234,7205989,4/21/2019,Clinic 1,Interchange,0.008195,$0.00 ,AmEx,$0.74
1234,7205989,4/22/2019,Clinic 1,Interchange,0.008209,$0.00 ,AmEx,$0.75
1234,7205989,4/23/2019,Clinic 1,Interchange,0.008228,$0.00 ,AmEx,$0.74
1234,7205989,4/24/2019,Clinic 1,Interchange,0.008231,$0.00 ,AmEx,$0.74
1234,7205989,4/25/2019,Clinic 1,Interchange,0.008235,$0.00 ,AmEx,$1.47
1234,7205989,4/26/2019,Clinic 1,Interchange,0.008239,$0.00 ,AmEx,$0.71
1234,7205989,4/27/2019,Clinic 1,Interchange,0.008275,$0.00 ,AmEx,$0.70
1234,7205989,4/28/2019,Clinic 1,Interchange,0.008283,$0.00 ,AmEx,$0.74
1234,7205989,4/29/2019,Clinic 1,Interchange,0.008287,$0.00 ,AmEx,$0.71
1234,7205989,4/30/2019,Clinic 1,Interchange,0.00829,$0.00 ,AmEx,$0.73
1234,7205989,5/1/2019,Clinic 1,Interchange,0.008294,$0.00 ,AmEx,$0.70
1234,7205989,5/2/2019,Clinic 1,Interchange,0.008295,$0.00 ,AmEx,$0.71
1234,7205989,5/3/2019,Clinic 1,Interchange,0.008306,$0.00 ,AmEx,$0.71
1234,7205989,5/4/2019,Clinic 1,Interchange,0.00831,$0.00 ,AmEx,$0.73
1234,7205989,5/5/2019,Clinic 1,Interchange,0.008311,$0.00 ,AmEx,$0.70
1234,7205989,5/6/2019,Clinic 1,Interchange,0.008322,$0.00 ,AmEx,$0.72
1234,7205989,5/7/2019,Clinic 1,Interchange,0.008331,$0.00 ,AmEx,$0.71
1234,7205989,5/8/2019,Clinic 1,Interchange,0.00836,$0.00 ,AmEx,$0.69
1234,7205989,5/9/2019,Clinic 1,Interchange,0.008375,$0.00 ,AmEx,$2.01
1234,7205989,5/10/2019,Clinic 1,Interchange,0.008389,$0.00 ,AmEx,$0.69
1234,7205989,5/11/2019,Clinic 1,Interchange,0.008407,$0.00 ,AmEx,$0.69
1234,7205989,5/12/2019,Clinic 1,Interchange,0.00841,$0.00 ,AmEx,$0.66
1234,7205989,5/13/2019,Clinic 1,Interchange,0.008418,$0.00 ,AmEx,$0.67
1234,7205989,5/14/2019,Clinic 1,Interchange,0.008425,$0.00 ,AmEx,$0.66
1234,7205989,5/15/2019,Clinic 1,Interchange,0.008428,$0.00 ,AmEx,$0.69
1234,7205989,5/16/2019,Clinic 1,Interchange,0.008443,$0.00 ,AmEx,$0.68
1234,7205989,5/17/2019,Clinic 1,Interchange,0.00845,$0.00 ,AmEx,$0.68
1234,7205989,5/18/2019,Clinic 1,Interchange,0.008451,$0.00 ,AmEx,$0.68
1234,7205989,5/19/2019,Clinic 1,Interchange,0.008456,$0.00 ,AmEx,$0.68
1234,7205989,5/20/2019,Clinic 1,Interchange,0.008457,$0.00 ,AmEx,$0.68
1234,7205989,5/21/2019,Clinic 1,Interchange,0.008459,$0.00 ,AmEx,$0.67
1234,7205989,5/22/2019,Clinic 1,Interchange,0.008483,$0.00 ,AmEx,$0.67
1234,7205989,5/23/2019,Clinic 1,Interchange,0.008486,$0.00 ,AmEx,$0.65
1234,7205989,5/24/2019,Clinic 1,Interchange,0.008502,$0.00 ,AmEx,$0.66
1234,7205989,5/25/2019,Clinic 1,Interchange,0.008525,$0.00 ,AmEx,$0.64
1234,7205989,5/26/2019,Clinic 1,Interchange,0.008533,$0.00 ,AmEx,$8.32
1234,7205989,5/27/2019,Clinic 1,Interchange,0.008539,$0.00 ,AmEx,$0.64
1234,7205989,5/28/2019,Clinic 1,Interchange,0.00854,$0.00 ,AmEx,$0.65
1234,7205989,5/29/2019,Clinic 1,Interchange,0.008544,$0.00 ,AmEx,$0.64
1234,7205989,5/30/2019,Clinic 1,Interchange,0.00856,$0.00 ,AmEx,$0.63
1234,7205989,5/31/2019,Clinic 1,Interchange,0.008571,$0.00 ,AmEx,$1.28
1234,7205989,6/1/2019,Clinic 1,Interchange,0.008582,$0.00 ,AmEx,$0.63
1234,7205989,6/2/2019,Clinic 1,Interchange,0.00859,$0.00 ,AmEx,$1.30
1234,7205989,6/3/2019,Clinic 1,Interchange,0.008591,$0.00 ,AmEx,$1.28
1234,7205989,6/4/2019,Clinic 1,Interchange,0.008592,$0.00 ,AmEx,$0.64
1234,7205989,6/5/2019,Clinic 1,Interchange,0.008603,$0.00 ,AmEx,$0.63
1234,7205989,6/6/2019,Clinic 1,Interchange,0.008616,$0.00 ,AmEx,$0.61
1234,7205989,6/7/2019,Clinic 1,Interchange,0.008623,$0.00 ,AmEx,$0.62
